"item","pattern_a","pattern_b","n_a","n_b","p_correct_a","p_correct_b","delta_p_correct","dxy_form_a","dxy_form_b","delta_dxy_form","raw_weight_form_a","raw_weight_form_b","ratio_raw_weight_form","dxy_common_a","dxy_common_b","delta_dxy_common","raw_weight_common_a","raw_weight_common_b","ratio_raw_weight_common"
"pm803q01t","PATTERN02","PATTERN11",433,295,0.247113163972286,0.230508474576271,-0.0166046893960152,0.736138982856488,0.685410728167919,-0.0507282546885686,5.56108516961898,5.27886514514459,0.949250907715601,0.637520784358695,0.599248509976678,-0.0382722743820174,4.80751421790898,4.68990737870961,0.975536871266806
"pm803q01t","PATTERN10","PATTERN11",297,295,0.279461279461279,0.230508474576271,-0.0489528048850083,0.52724918365049,0.685410728167919,0.158161544517429,3.95567555136197,5.27886514514459,1.33450407562547,0.52724918365049,0.599248509976678,0.071999326326188,3.95567555136197,4.68990737870961,1.18561477497689
"pm828q01","PATTERN03","PATTERN04",429,421,0.256410256410256,0.296912114014252,0.0405018576039954,0.698176118552294,0.548243243243243,-0.149932875309051,5.16181360234329,3.95745749535803,0.766679659560252,0.647477913935594,0.527810810810811,-0.119667103124783,4.79886561665943,3.86025270637172,0.804409419795111
"pm828q01","PATTERN03","PATTERN06",429,418,0.256410256410256,0.30622009569378,0.0498098392835235,0.698176118552294,0.748572198275862,0.0503960797235679,5.16181360234329,5.16966291240402,1.00152064965251,0.647477913935594,0.706034482758621,0.0585565688230267,4.79886561665943,4.83219063604179,1.00694435352944
"pm828q01","PATTERN03","PATTERN11",429,295,0.256410256410256,0.315254237288136,0.0588439808778792,0.698176118552294,0.605237943149154,-0.0929381754031404,5.16181360234329,4.13160903995254,0.800418100738261,0.647477913935594,0.493931651229639,-0.153546262705955,4.79886561665943,3.60232709195281,0.750662214721581
"pm828q01","PATTERN04","PATTERN06",421,418,0.296912114014252,0.30622009569378,0.00930798167952812,0.548243243243243,0.748572198275862,0.200328955032619,3.95745749535803,5.16966291240402,1.30630914380454,0.527810810810811,0.706034482758621,0.17822367194781,3.86025270637172,4.83219063604179,1.25178090752085
"pm828q01","PATTERN04","PATTERN11",421,295,0.296912114014252,0.315254237288136,0.0183421232738838,0.548243243243243,0.605237943149154,0.0569946999059106,3.95745749535803,4.13160903995254,1.04400591662672,0.527810810810811,0.493931651229639,-0.0338791595811716,3.86025270637172,3.60232709195281,0.933184266928127
"pm828q01","PATTERN06","PATTERN11",418,295,0.30622009569378,0.315254237288136,0.00903414159435573,0.748572198275862,0.605237943149154,-0.143334255126708,5.16966291240402,4.13160903995254,0.79920279328836,0.706034482758621,0.493931651229639,-0.212102831528982,4.83219063604179,3.60232709195281,0.745485301238777
"pm828q02","PATTERN03","PATTERN04",429,421,0.585081585081585,0.608076009501188,0.0229944244196026,0.450937821746721,0.290530303030303,-0.160407518716418,2.45134171322056,2.00793730153369,0.819117665523539,0.458861184475581,0.251846590909091,-0.20701459356649,2.47354992075125,1.92877614189703,0.779760345936838
"pm828q02","PATTERN03","PATTERN06",429,418,0.585081585081585,0.545454545454545,-0.0396270396270396,0.450937821746721,0.431163434903047,-0.0197743868436739,2.45134171322056,2.50624967053168,1.02239914452359,0.458861184475581,0.431717451523546,-0.0271437329520352,2.47354992075125,2.50780623813248,1.01384905034414
